Id,SalePrice
1830,146161.125
1831,183042.859375
1832,106263.6484375
1833,138257.625
1834,121515.5546875
1835,150853.09375
1836,121630.609375
1837,90289.7421875
1838,118708.6875
1839,90302.3671875
1840,151612.453125
1841,131724.375
1842,80104.953125
1843,143688.84375
1844,138303.875
1845,168344.109375
1846,149471.28125
1847,189110.515625
1848,61156.9765625
1849,138625.890625
1850,124970.171875
1851,159884.046875
1852,135612.40625
1853,134927.953125
1854,168885.671875
1855,168632.734375
1856,221691.421875
1857,165663.578125
1858,140631.796875
1859,134172.921875
1860,135180.703125
1861,134172.921875
1862,289114.1875
1863,280494.90625
1864,280494.90625
1865,339557.03125
1866,335449.5
1867,274167.53125
1868,303402.875
1869,198130.953125
1870,247995.015625
1871,248156.03125
1872,170140.828125
1873,211484.734375
1874,149574.859375
1875,205081.0625
1876,194217.515625
1877,201212.765625
1878,217967.671875
1879,140969.078125
1880,130191.6640625
1881,218550.453125
1882,274859.84375
1883,198372.875
1884,217475.6875
1885,247191.78125
1886,280882.75
1887,199224.875
1888,295119.03125
1889,172575.46875
1890,128717.546875
1891,135142.9375
1892,107041.2578125
1893,125130.4296875
1894,132360.25
1895,153459.921875
1896,127077.15625
1897,110959.734375
1898,128403.3828125
1899,152888.078125
1900,161353.484375
1901,168361.3125
1902,147180.390625
1903,220288.984375
1904,133742.5
1905,190040.078125
1906,174822.328125
1907,185818.0625
1908,127201.2734375
1909,128604.078125
1910,125402.6875
1911,209776.046875
1912,281176.78125
1913,135967.921875
1914,74974.671875
1915,315364.8125
1916,89240.9453125
1917,264231.875
1918,146926.640625
1919,162717.578125
1920,167754.328125
1921,407769.15625
1922,324422.90625
1923,199602.078125
1924,196610.6875
1925,227145.75
1926,374506.125
1927,132564.375
1928,167079.90625
1929,124545.1015625
1930,156484.890625
1931,140990.359375
1932,143357.78125
1933,164061.703125
1934,176031.359375
1935,163444.84375
1936,177401.546875
1937,187434.140625
1938,177996.03125
1939,261118.03125
1940,213936.09375
1941,182542.765625
1942,174907.4375
1943,206857.734375
1944,304095.4375
1945,341377.875
1946,169677.765625
1947,316373.40625
1948,200357.65625
1949,214645.15625
1950,172433.765625
1951,252898.875
1952,223384.15625
1953,161891.25
1954,207790.890625
1955,130453.515625
1956,284807.21875
1957,158115.984375
1958,281772.78125
1959,138028.453125
1960,117952.5078125
1961,116257.3203125
1962,96775.0078125
1963,109327.6875
1964,104896.140625
1965,129893.5234375
1966,143838.765625
1967,272424.90625
1968,367804.84375
1969,367296.53125
1970,415689.625
1971,478257.96875
1972,326679.875
1973,278744.40625
1974,284563.0
1975,460594.8125
1976,246474.90625
1977,373981.59375
1978,389936.25
1979,367982.4375
1980,188560.4375
1981,365235.46875
1982,229487.421875
1983,229031.03125
1984,171439.796875
1985,195541.640625
1986,201594.421875
1987,195498.53125
1988,180279.375
1989,198249.4375
1990,221542.25
1991,228416.046875
1992,211417.515625
1993,176202.578125
1994,250155.15625
1995,188543.84375
1996,270151.3125
1997,343991.78125
1998,317278.59375
1999,255928.59375
2000,303072.28125
2001,251571.359375
2002,214032.203125
2003,239393.828125
2004,258010.609375
2005,236864.859375
2006,257900.90625
2007,265227.84375
2008,203984.53125
2009,178756.734375
2010,192927.5625
2011,167882.890625
2012,191093.71875
2013,180140.78125
2014,178415.609375
2015,191849.671875
2016,177803.890625
2017,199729.3125
2018,130461.40625
2019,131856.40625
2020,105350.7734375
2021,109235.15625
2022,183387.375
2023,139761.65625
2024,248325.5
2025,421284.28125
2026,172900.328125
2027,139331.53125
2028,165790.203125
2029,154708.828125
2030,289132.4375
2031,259232.0625
2032,275704.71875
2033,276001.625
2034,152949.90625
2035,203239.078125
2036,196415.515625
2037,195395.015625
2038,385986.75
2039,227015.484375
2040,407958.8125
2041,275752.96875
2042,214885.03125
2043,160935.296875
2044,171984.90625
2045,206661.15625
2046,138907.421875
2047,131852.765625
2048,134046.796875
2049,135736.34375
2050,181824.125
2051,121025.84375
2052,128908.1640625
2053,143731.765625
2054,90942.4375
2055,155665.34375
2056,146875.578125
2057,115685.3515625
2058,215428.03125
2059,142968.234375
2060,160504.21875
2061,172857.75
2062,125770.3984375
2063,119928.7421875
2064,130942.0234375
2065,114721.671875
2066,194203.78125
2067,151235.1875
2068,143982.21875
2069,90790.875
2070,107318.1875
2071,96881.03125
2072,131528.609375
2073,138633.0625
2074,174799.546875
2075,149239.65625
2076,119420.328125
2077,142410.90625
2078,122440.796875
2079,121215.96875
2080,123382.953125
2081,119528.6875
2082,124676.390625
2083,135337.828125
2084,116971.3984375
2085,124891.4140625
2086,154224.90625
2087,120284.0234375
2088,83661.609375
2089,84477.2109375
2090,127430.375
2091,121570.1953125
2092,134219.09375
2093,116846.234375
2094,142125.5625
2095,145527.421875
2096,88438.2578125
2097,91744.1953125
2098,143701.671875
2099,64421.9453125
2100,132822.671875
2101,109299.5703125
2102,139223.78125
2103,108153.78125
2104,125170.5703125
2105,135782.84375
2106,70218.2421875
2107,215491.3125
2108,121344.25
2109,127200.0078125
2110,138866.03125
2111,167988.546875
2112,136582.96875
2113,99556.5390625
2114,117950.296875
2115,158941.984375
2116,122828.4921875
2117,150499.0
2118,115955.4375
2119,112332.3203125
2120,113257.046875
2121,92118.171875
2122,107394.9609375
2123,97654.3984375
2124,175652.0625
2125,122940.203125
2126,154909.78125
2127,154379.34375
2128,119228.8359375
2129,105465.4375
2130,146304.09375
2131,162243.046875
2132,118266.2109375
2133,121895.328125
2134,123924.015625
2135,106068.8984375
2136,70276.4609375
2137,120078.703125
2138,129995.7890625
2139,151123.15625
2140,136308.296875
2141,151929.875
2142,130938.15625
2143,135799.046875
2144,110397.390625
2145,130824.7421875
2146,163993.546875
2147,154144.25
2148,114571.4296875
2149,127488.1328125
2150,216592.546875
2151,125920.9375
2152,197740.125
2153,160718.078125
2154,114144.484375
2155,145531.78125
2156,341192.25
2157,215621.96875
2158,250128.296875
2159,233468.9375
2160,183686.296875
2161,261213.265625
2162,422954.15625
2163,340097.71875
2164,244194.8125
2165,188161.109375
2166,150392.03125
2167,201773.28125
2168,200459.4375
2169,192710.90625
2170,214948.203125
2171,155990.546875
2172,144548.96875
2173,194182.375
2174,248849.390625
2175,286932.3125
2176,273206.34375
2177,255618.640625
2178,217019.21875
2179,139565.015625
2180,193620.6875
2181,201212.765625
2182,225650.984375
2183,197753.203125
2184,130026.0
2185,140906.90625
2186,141686.109375
2187,150875.1875
2188,149177.421875
2189,281019.0
2190,89971.5546875
2191,89980.734375
2192,87235.2265625
2193,119930.953125
2194,121617.125
2195,106943.765625
2196,120586.7109375
2197,95999.0703125
2198,167090.265625
2199,164392.515625
2200,140564.1875
2201,147679.53125
2202,206049.1875
2203,147550.75
2204,183334.375
2205,106655.0234375
2206,140216.609375
2207,198777.21875
2208,241940.890625
2209,211848.140625
2210,126783.015625
2211,115321.75
2212,121234.5859375
2213,112614.46875
2214,147655.796875
2215,114441.3046875
2216,139954.5
2217,87749.28125
2218,80785.6484375
2219,74196.7421875
2220,89821.2109375
2221,315364.8125
2222,211477.921875
2223,282731.53125
2224,216862.28125
2225,139430.953125
2226,173015.140625
2227,205148.609375
2228,253571.953125
2229,242041.40625
2230,161002.96875
2231,212358.640625
2232,197182.421875
2233,168682.609375
2234,250400.125
2235,194836.765625
2236,285008.15625
2237,319109.09375
2238,172006.984375
2239,153750.71875
2240,158287.953125
2241,145610.46875
2242,125320.625
2243,132824.125
2244,97083.6171875
2245,102240.0
2246,144273.578125
2247,115102.2734375
2248,135144.484375
2249,128636.796875
2250,134692.875
2251,164320.234375
2252,164810.453125
2253,158890.609375
2254,184218.515625
2255,178583.65625
2256,188906.90625
2257,211763.78125
2258,174632.96875
2259,183258.796875
2260,153893.53125
2261,192357.390625
2262,215662.203125
2263,311168.875
2264,447586.9375
2265,169296.1875
2266,284626.0
2267,352323.09375
2268,427509.3125
2269,148110.75
2270,178633.578125
2271,203972.578125
2272,191360.203125
2273,159041.265625
2274,165694.9375
2275,155252.359375
2276,175151.671875
2277,176399.375
2278,153274.890625
2279,123934.21875
2280,130242.9453125
2281,168417.34375
2282,178970.265625
2283,106553.171875
2284,110125.375
2285,145429.453125
2286,123113.2578125
2287,352257.65625
2288,296731.25
2289,366911.96875
2290,442422.6875
2291,317561.84375
2292,399214.0625
2293,422964.84375
2294,426432.125
2295,406828.90625
2296,333725.3125
2297,301785.21875
2298,339924.375
2299,412314.4375
2300,301940.84375
2301,253008.375
2302,212730.890625
2303,274219.46875
2304,238056.34375
2305,165078.46875
2306,159476.171875
2307,174247.546875
2308,241672.1875
2309,287259.0625
2310,235222.078125
2311,177285.71875
2312,186160.234375
2313,176695.640625
2314,186955.59375
2315,183981.09375
2316,206626.25
2317,168852.09375
2318,186109.0
2319,186267.546875
2320,212504.046875
2321,231633.78125
2322,185313.09375
2323,173170.1875
2324,169028.328125
2325,214484.921875
2326,169028.328125
2327,216438.859375
2328,227653.4375
2329,177590.6875
2330,177601.703125
2331,363568.28125
2332,417702.0
2333,317936.5
2334,269715.65625
2335,270304.4375
2336,302182.46875
2337,209689.78125
2338,256739.21875
2339,245503.1875
2340,393080.0625
2341,216338.390625
2342,243416.9375
2343,209095.421875
2344,229452.296875
2345,230620.375
2346,247353.578125
2347,199936.359375
2348,240047.25
2349,178958.3125
2350,253909.03125
2351,276596.21875
2352,255699.484375
2353,227813.828125
2354,170967.484375
2355,177562.734375
2356,154524.65625
2357,201868.765625
2358,202844.125
2359,144670.703125
2360,123559.484375
2361,132195.015625
2362,250017.359375
2363,130907.703125
2364,152869.046875
2365,225064.875
2366,218941.515625
2367,249253.890625
2368,191719.03125
2369,258173.703125
2370,156925.3125
2371,156827.09375
2372,189426.25
2373,275275.03125
2374,319384.75
2375,259099.34375
2376,274903.15625
2377,342658.3125
2378,140842.3125
2379,174490.8125
2380,137008.890625
2381,150923.296875
2382,202395.65625
2383,207529.640625
2384,244818.78125
2385,155392.921875
2386,134428.875
2387,136133.46875
2388,106721.9921875
2389,131834.5625
2390,150563.09375
2391,134879.65625
2392,126078.8671875
2393,161580.40625
2394,135045.46875
2395,199354.078125
2396,148403.5
2397,205782.4375
2398,132472.578125
2399,56048.85546875
2400,49128.4609375
2401,109312.7578125
2402,135433.125
2403,132805.703125
2404,151511.3125
2405,151480.84375
2406,131170.03125
2407,120764.03125
2408,137235.75
2409,134289.5625
2410,165351.46875
2411,118547.1953125
2412,162348.5
2413,127429.3671875
2414,139821.546875
2415,129093.671875
2416,121463.9453125
2417,131462.984375
2418,129496.59375
2419,119945.2890625
2420,122959.171875
2421,152002.203125
2422,127045.59375
2423,133735.71875
2424,172080.921875
2425,270956.53125
2426,108602.0
2427,136320.359375
2428,186002.890625
2429,121915.765625
2430,129415.7890625
2431,121245.6640625
2432,132652.03125
2433,147254.40625
2434,134404.109375
2435,143605.265625
2436,112572.9296875
2437,112501.7265625
2438,122996.078125
2439,104396.5859375
2440,113809.34375
2441,86221.8984375
2442,106340.4296875
2443,131549.96875
2444,122130.0703125
2445,80901.703125
2446,120534.6953125
2447,190307.59375
2448,149015.515625
2449,104031.015625
2450,139411.609375
2451,130065.25
2452,214716.34375
2453,118668.09375
2454,140098.421875
2455,120032.4765625
2456,131527.25
2457,119037.15625
2458,131430.484375
2459,111002.9296875
2460,129257.8046875
2461,113357.6953125
2462,134909.734375
2463,108552.6328125
2464,171285.296875
2465,127994.5546875
2466,109896.4375
2467,133350.8125
2468,79903.9453125
2469,67349.8984375
2470,188564.15625
2471,216391.8125
2472,149936.15625
2473,106595.0703125
2474,87175.2421875
2475,215343.25
2476,100780.6171875
2477,124779.5234375
2478,151697.96875
2479,102991.28125
2480,155143.625
2481,125468.78125
2482,119373.078125
2483,118519.65625
2484,117308.078125
2485,122729.765625
2486,161583.484375
2487,223445.5625
2488,160109.375
2489,148787.796875
2490,163446.484375
2491,105300.421875
2492,183629.0
2493,158503.8125
2494,189691.734375
2495,114073.7265625
2496,249494.515625
2497,153435.234375
2498,108181.484375
2499,99638.71875
2500,130931.9609375
2501,135140.453125
2502,141797.59375
2503,86926.125
2504,193921.609375
2505,223243.171875
2506,282938.90625
2507,338035.90625
2508,283839.5625
2509,209010.703125
2510,244741.796875
2511,185982.328125
2512,209307.0
2513,200905.28125
2514,281714.125
2515,151782.640625
2516,166663.953125
2517,154501.71875
2518,165710.46875
2519,218450.96875
2520,207823.078125
2521,193207.359375
2522,216254.4375
2523,127576.625
2524,137080.84375
2525,145529.9375
2526,136321.34375
2527,139185.28125
2528,134046.8125
2529,122390.4296875
2530,126895.140625
2531,224268.78125
2532,219796.3125
2533,206044.796875
2534,246010.9375
2535,337485.03125
2536,241615.84375
2537,241374.90625
2538,188941.25
2539,181686.265625
2540,181978.34375
2541,189325.96875
2542,171316.875
2543,127700.9921875
2544,121159.875
2545,125117.234375
2546,137594.765625
2547,144958.09375
2548,153422.8125
2549,154851.609375
2550,240906.921875
2551,138710.890625
2552,125081.46875
2553,85042.53125
2554,111826.171875
2555,132069.359375
2556,105141.7578125
2557,95778.28125
2558,134384.359375
2559,125190.09375
2560,133494.28125
2561,135960.28125
2562,133532.921875
2563,137296.9375
2564,187114.5625
2565,157297.078125
2566,161382.828125
2567,103852.75
2568,206480.40625
2569,199308.890625
2570,126083.0703125
2571,185389.84375
2572,164282.375
2573,217032.328125
2574,344979.71875
2575,119605.34375
2576,133179.75
2577,155260.296875
2578,89192.125
2579,80346.21875
2580,117530.8046875
2581,122499.40625
2582,110112.9921875
2583,263445.53125
2584,160173.484375
2585,173938.53125
2586,197383.390625
2587,188588.96875
2588,159952.109375
2589,145262.640625
2590,215433.40625
2591,232954.5625
2592,228875.484375
2593,263324.0625
2594,175852.375
2595,227839.328125
2596,318098.0
2597,194109.9375
2598,271938.875
2599,346216.9375
2600,177821.140625
2601,144852.828125
2602,83024.6328125
2603,86353.984375
2604,95119.2890625
2605,99438.65625
2606,136146.125
2607,168503.75
2608,211087.125
2609,156329.015625
2610,121091.6953125
2611,143755.640625
2612,152207.9375
2613,143496.1875
2614,133006.71875
2615,141622.234375
2616,156378.71875
2617,157493.671875
2618,172993.125
2619,208003.796875
2620,184603.9375
2621,187136.5
2622,201632.453125
2623,264672.34375
2624,294396.1875
2625,376465.71875
2626,163194.765625
2627,179897.6875
2628,379707.6875
2629,505402.71875
2630,358006.0625
2631,449551.5625
2632,389038.96875
2633,311177.25
2634,380773.84375
2635,148369.78125
2636,191832.21875
2637,165669.375
2638,260087.171875
2639,185003.234375
2640,152764.671875
2641,104048.609375
2642,186543.203125
2643,104152.859375
2644,119298.6328125
2645,107624.0
2646,97231.4140625
2647,109363.3984375
2648,142288.71875
2649,149371.1875
2650,145429.453125
2651,133606.703125
2652,413818.5625
2653,252824.28125
2654,251007.171875
2655,355837.15625
2656,334263.1875
2657,364486.59375
2658,298078.875
2659,320528.09375
2660,327032.9375
2661,334339.875
2662,320319.65625
2663,252081.3125
2664,287436.875
2665,317456.9375
2666,318830.09375
2667,161723.5625
2668,189717.59375
2669,178755.140625
2670,309406.0625
2671,191692.359375
2672,180692.046875
2673,196384.765625
2674,195722.46875
2675,161247.921875
2676,187869.09375
2677,200532.59375
2678,263804.15625
2679,258925.375
2680,270660.53125
2681,413668.71875
2682,323605.625
2683,516404.15625
2684,299739.96875
2685,377752.34375
2686,270990.25
2687,277574.0
2688,240145.21875
2689,234680.65625
2690,410166.125
2691,177821.21875
2692,157941.890625
2693,197849.765625
2694,160412.25
2695,192596.921875
2696,190462.5
2697,201956.078125
2698,201343.046875
2699,168925.53125
2700,163477.046875
2701,154423.359375
2702,117970.4921875
2703,150371.28125
2704,150609.859375
2705,122359.9453125
2706,125012.7109375
2707,128741.5703125
2708,138489.859375
2709,113436.8046875
2710,130234.671875
2711,286383.625
2712,376693.6875
2713,165326.140625
2714,150627.625
2715,154692.671875
2716,154954.453125
2717,192730.453125
2718,245137.296875
2719,148135.40625
2720,168753.4375
2721,126714.46875
2722,147970.40625
2723,140477.28125
2724,119594.2734375
2725,132656.015625
2726,137411.9375
2727,174068.75
2728,163365.28125
2729,142903.046875
2730,141751.15625
2731,133966.6875
2732,128960.40625
2733,154082.03125
2734,158671.046875
2735,127429.3671875
2736,156141.484375
2737,122815.375
2738,135837.984375
2739,160731.078125
2740,137088.15625
2741,137831.125
2742,145640.859375
2743,146162.0625
2744,150256.84375
2745,131116.84375
2746,131905.46875
2747,161441.203125
2748,131417.875
2749,135603.3125
2750,137022.828125
2751,135844.21875
2752,245782.1875
2753,149627.15625
2754,193427.140625
2755,125984.7890625
2756,93675.1640625
2757,55222.17578125
2758,89108.96875
2759,145566.5625
2760,119130.2109375
2761,148941.921875
2762,145751.765625
2763,191880.9375
2764,179382.640625
2765,274234.40625
2766,138063.46875
2767,88367.7578125
2768,132805.703125
2769,125568.2734375
2770,150266.671875
2771,114633.703125
2772,119518.9609375
2773,155015.46875
2774,139707.703125
2775,121269.8203125
2776,132143.734375
2777,153717.171875
2778,123492.6796875
2779,115622.8203125
2780,100832.0
2781,98356.5
2782,98076.1171875
2783,94276.3984375
2784,114273.890625
2785,129382.1875
2786,66291.8125
2787,129534.015625
2788,67768.4765625
2789,192520.59375
2790,96287.7421875
2791,117884.8828125
2792,59925.40234375
2793,194318.203125
2794,92639.5078125
2795,112667.4609375
2796,102029.9140625
2797,220119.015625
2798,112231.1015625
2799,107733.703125
2800,76037.09375
2801,108717.78125
2802,136994.375
2803,154924.078125
2804,185372.171875
2805,119438.0390625
2806,82214.875
2807,170749.8125
2808,150277.515625
2809,134354.9375
2810,131756.046875
2811,155151.515625
2812,147972.375
2813,154370.5625
2814,149722.125
2815,109270.6875
2816,241179.15625
2817,165599.71875
2818,124211.2265625
2819,154335.1875
2820,135036.515625
2821,110543.015625
2822,206878.984375
2823,311290.46875
2824,170070.953125
2825,170924.4375
2826,132990.953125
2827,140263.484375
2828,221264.296875
2829,182504.75
2830,226450.75
2831,179378.359375
2832,229529.140625
2833,259704.875
2834,225582.734375
2835,214055.75
2836,191640.609375
2837,157938.1875
2838,164106.703125
2839,189643.234375
2840,198939.796875
2841,204973.75
2842,210852.5
2843,160108.59375
2844,167653.59375
2845,123308.84375
2846,212047.421875
2847,200352.78125
2848,232540.78125
2849,214664.640625
2850,275128.5625
2851,242987.59375
2852,222895.203125
2853,230367.703125
2854,140021.40625
2855,189811.359375
2856,215026.09375
2857,190687.765625
2858,189747.734375
2859,110945.4296875
2860,130977.078125
2861,136301.921875
2862,201170.171875
2863,142288.4375
2864,249565.578125
2865,141793.125
2866,164197.015625
2867,102843.0
2868,86605.7265625
2869,104629.4296875
2870,145853.765625
2871,91913.46875
2872,46251.91796875
2873,101843.75
2874,128988.3203125
2875,105396.796875
2876,155912.265625
2877,125769.2109375
2878,169083.640625
2879,138452.921875
2880,89900.71875
2881,183231.40625
2882,163333.453125
2883,175840.796875
2884,194006.375
2885,204178.59375
2886,200356.859375
2887,92485.1015625
2888,115862.703125
2889,66175.75
2890,85585.390625
2891,140624.796875
2892,67885.609375
2893,118333.1875
2894,71046.609375
2895,283164.84375
2896,247389.234375
2897,201685.28125
2898,145141.421875
2899,245317.515625
2900,151713.5
2901,214432.171875
2902,181661.03125
2903,340947.15625
2904,352047.125
2905,152663.078125
2906,171384.796875
2907,121849.5859375
2908,133229.359375
2909,138923.859375
2910,89412.7890625
2911,83886.5859375
2912,155681.5625
2913,92006.9765625
2914,86912.8359375
2915,93082.1328125
2916,89523.1171875
2917,141673.90625
2918,141469.609375
2919,217349.59375
